filename,text,word_count,has_medication,medication_mention,has_side_effect,side_effect_mention,has_dosage,side_dosage,cleansed_text
file313.txt.txt,"I began experiencing depression as a teenager.  I never felt any real relief until I began taking Abidal at the tender age of 55.  I no longer feel like  I'm going to drown in a river of tears.   It took me several weeks to accustom my body tothe drug.  I had to start at 20 mg. and increase very very slowly because of headaches and nausea.  The slow start was worth it!
",72,Yes,['abidal'],Yes,"['headache', 'nausea']",Yes,['20 mg.'],I begin experience depression teenager . I never felt real relief I begin take abidal tender age 55 . I longer feel like I 'm go drown river tear . It take several week accustom body tote drug . I start 20 mg. increase slowly headache nausea . The slow start worth !
file1962.txt.txt,"This drug worked great (much better than other antidepressants) for me for a few years, then the good effects seemed to wear off.  Sexual side effects were awful also.
",29,No,[],No,[],No,[],"This drug work great ( much well antidepressant ) year , good effect seem wear . sexual side effect awful also ."
file1913.txt.txt,"For my worst, deepest depression, Ecstapin was not a big help unless combined with another drug; such as Habillan or Exulactin.
",21,Yes,"['ecstapin', 'exulactin', 'habillan']",No,[],No,[],"For bad , deepest depression , Ecstapin big help unless combine another drug ; sabellan Exulactin ."
file1550.txt.txt,"I have suffered from depression, PTSD, and panic attacks for almost 30 years now.  I have been on every anti-depressant.  Ecstapin is the worst and the withdrawal when weaning off of it was pure hell.  The withdrawal was so bad that the doctor had to put me back on it at four times the dosage I was taking!  I cannot believe I lived through taking and withdrawing from this drug.  They should take it off of the market!  God bless anyone who takes this awful drug.
",86,Yes,['ecstapin'],No,[],No,[],"I suffer depression , PTSD , panic attack almost 30 year . I every anti-depressant . Ecstapin bad withdrawal wean pure hell . The withdrawal bad doctor put back four time dosage I take ! I believe I live take withdraw drug . They take market ! God bless anyone take awful drug ."
file1385.txt.txt,"can you ever stop taking this medication
",7,No,[],No,[],No,[],ever stop take medication
file1649.txt.txt,"Ecstapin worked great as far as keeping me on an even keel. I had no side effects, except for a 40 pound weight gain over the 4 yrs that I was on it. The weight gain was bad enough, but worse than that is trying to get off this drug. Getting off of it is an absolute nightmare - brain shocks, sleep paralysis, uncontrollable crying, and nightmares.
",67,Yes,['ecstapin'],Yes,"['nightmares', 'weight gain']",No,[],"Ecstapin work great far keep even keel . I side effect , except 40 pound weight gain 4 yr I . The weight gain bad enough , bad try get drug . get absolute nightmare - brain shock , sleep paralysis , uncontrollable cry , nightmare ."
file455.txt.txt,"I have problems with depression mostly and some aniety. Abidal is a first choice of my doctor when the patient fits the criteria. I did and it works wonderful. I am able to stay at 60mg once a day. At one point after a death in my family my doctor uped my dosage to 90mg once daily. The side affect I expierenced with the 90mg is excessive 'sweating' not pleasent. she reduced my dosage back to 60mg and all is well. No side affects and I feel great mentally. I have been on Abidal oral for about 5 years.
",99,Yes,['abidal'],Yes,['sweating'],Yes,"['60mg', '90mg', '90mg', '60mg']",I problem depression mostly anxiety . abidal first choice doctor patient fit criterion . I work wonderful . I able stay 60mg day . At one point death family doctor use dosage 90mg daily . The side affect I experienced 90mg excessive 'sweating ' pleasant . reduce dosage back 60mg well . No side affect I feel great mentally . I abidal oral 5 year .
file1078.txt.txt,"I have been suffering from major depression and anxiety for over a year and have tried 4 different medications and this has been the most effective one! i switched to this medication from ecstapin because i had increased suicidal thoughts, and abidal literally was a life saver!  i have noticed weight gain, but at least i don't have panic attacks!
",60,Yes,"['abidal', 'ecstapin']",Yes,['weight gain'],No,[],"I suffer major depression anxiety year try 4 different medication effective one ! switch medication ecstatic increase suicidal thought , abidal literally life saver ! notice weight gain , least n't panic attack !"
file1155.txt.txt,"i feel soooooooooooo much better  i cant beleive it  my only problem is that i cant sleep
",17,No,[],No,[],No,[],feel soooooooooooo much well cant believe problem cant sleep
file1948.txt.txt,"I was on it for almost  2 years. It worked fine for the first year and then lost effectiveness.
",19,No,[],No,[],No,[],I almost 2 year . It work fine first year lose effectiveness .
file1248.txt.txt,"this medicine w/ the help of another has really helped my deppressio very much i still have some episodes but the are not as bad and they dont last as long and they are not as hard for me to deal with as they would be without abidal.
",48,Yes,['abidal'],No,[],No,[],medicine w/ help another really help depression much still episode bad dont last long hard deal would without abidal .
file1839.txt.txt,"It is causing prostate problems. My son is a 20 yr. old and I'm not so sure the medicine is worth the side effects.  His doctors say that this only happens to 1% of people who use this drug.  I need to know what the long term use of this drug is, given the side effects that are occuring.
",59,No,[],No,[],No,[],"It cause prostate problem . My son 20 yr. old I 'm sure medicine worth side effect . His doctor say happens 1 % people use drug . I need know long term use drug , give side effect occur ."
file40.txt.txt,"I am so thankful that my doctor didn't settle for me feeling  ok  and kept searching for something better. He switched me from Cenerol to Sustify and added Prexifan. I haven't felt this good in years.
",36,Yes,"['cenerol', 'prexifan', 'sustify']",No,[],No,[],I thankful doctor n't settle feel ok kept search something well . He switch general justify add Prexifan . I n't felt good year .
file1775.txt.txt,"I have been on and off Ecstapin (75mg) for almost four years. It does help with depression and anxiety. Withdrawal symptoms are awful - drink lots of water. My biggest complaint is weight gain and food cravings - I seem to binge on this pill - I am thinking about looking for a new drug _ I need to lose weight as I am feeling very sluggish and unattractive - otherwise recommend it for depression and anxiety - nasty side effects when you start to feel  well
",87,Yes,['ecstapin'],Yes,['weight gain'],Yes,['75mg'],I Ecstapin ( 75mg ) almost four year . It help depression anxiety . Withdrawal symptom awful - drink lot water . My big complaint weight gain food craving - I seem binge pill - I think look new drug _ I need lose weight I feel sluggish unattractive - otherwise recommend depression anxiety - nasty side effect start feel well
file1808.txt.txt,"I used this med for depression and anxiety. It started off well and then didn't seem to work anymore, and has caused more anxiety I think and high blood pressure. It is a very activating medication for me and I think that is the problem.  I will be starting on Abidal soon to see if that helps me.
",58,Yes,['abidal'],Yes,['high blood pressure'],No,[],"I use med depression anxiety . It start well n't seem work anymore , cause anxiety I think high blood pressure . It activate medication I think problem . I start abidal soon see help ."
file1178.txt.txt,"I began treatment with Abidal in October 2006 for depression in conjunction with talk therapy.  Abidal was good for keepping the depression under contol, however, there were two side effect that were unbearable.  The first side effect was constipation.   I could not have a movement without assistance for the whole 3 months.  The second side effect was sexual.  It was near impossible for me to ejaculate.In addition, while on Abidal, my blood pressure and heart rate rose considerably.  These are not side effects that are listed with taking this drug.  However, my blood presure and blood pressure are back to normal.
",101,Yes,['abidal'],Yes,['constipation'],No,[],"I begin treatment abidal October 2006 depression conjunction talk therapy . abidal good keep depression control , however , two side effect unbearable . The first side effect constipation . I could movement without assistance whole 3 month . The second side effect sexual . It near impossible ejaculate.In addition , abidal , blood pressure heart rate rise considerably . These side effect list take drug . However , blood pressure blood pressure back normal ."
